10320;Forma Torta F/F 30x6cm POP;Un;49,1;Evolucao;0;0;null;10320;0;0
10321;Forma Torta F/F 34x6cm POP;Un;54,2;Evolucao;0;0;null;10321;0;0
10323;Forma Bolo Pudim Tubo 20x7x24cm RCH_1258;Un;22,7;Rochedo;0;0;null;10323;0;0
10324;Forma Bolo x Pudim Teflon 21x7x24cm RCH_1267;Un;29,1;Rochedo;0;0;null;10324;0;0
10325;Forma Pudim/Bolo Teflon 24cm RCH_1268;Un;31,4;Rochedo;0;0;null;10325;0;0
10327;Forma Bolo Pudim Tubo 15x9x20cm RCH_1259;Un;14,6;Rochedo;0;0;null;10327;0;0
10331;Jarra Plastica 1,6L (Geladeira) PTG_119;Un;6,2;Plastigel;0;0;null;10331;0;0
10332;Rodinho Redondo Polietileno Crepe POP;Un;20,2;Futura;0;0;null;10332;0;0
10333;Luva Silicone 26cm JLY_10142;Un;48;Jolly;0;0;null;10333;0;0
10334;Cacarola Alum Hotel 32x17cm 12L POP;Un;97,1;Arary;0;0;null;10334;0;0
10335;Cacarola Alum Hotel 34x16cm 18L POP;Un;106,2;Arary;0;0;null;10335;0;0
10336;Cacarola Alum Hotel 36x17cm 20L POP;Un;119,3;Arary;0;0;null;10336;0;0
10337;Cacarola Alum Hotel 38x20cm 24L POP;Un;132;Arary;0;0;null;10337;0;0
10338;Cacarola Alum Hotel 40x22cm 30L POP;Un;172,7;Arary;0;0;null;10338;0;0
10339;Cacarola Alum Hotel 45x23cm 35L POP;Un;247,8;Arary;0;0;null;10339;0;0
10340;Cacarola Alum Hotel 50x30cm 52L POP;Un;333,2;Arary;0;0;null;10340;0;0
10341;Cacarola Alum Hotel 60x30cm 90L POP;Un;484;Arary;0;0;null;10341;0;0
10342;Cacarola Alum Hotel 24x13cm 5,6L POP;Un;67;Arary;0;0;null;10342;0;0
10343;Cacarola Alum Hotel 26x13cm 6,8L POP;Un;73,9;Arary;0;0;null;10343;0;0
